Sample.ID,Tool,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS24,SBS26,SBS28,SBS29,SBS30,SBS31,SBS35,SBS37,SBS39,SBS40,SBS40a,SBS40b,SBS40c,SBS41,SBS44,SBS38
Stomach-AdenoCA::S.10,siglasso,599.341976002494,0,0,0,1962.90789817434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442.46079366291,584.242227298057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.11,siglasso,0,0,0,0,8747.87435576711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2906.28294290135,1962.41233691218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.12,siglasso,3231.65048426216,0,0,0,4621.53637732894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.13,siglasso,0,0,0,0,17315.4129766684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.14,siglasso,111.081521058973,0,0,0,9557.65271039287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4731.55083767998,0,0,0,0,0,0
Stomach-AdenoCA::S.15,siglasso,1333.38967390431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.497600525007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.16,siglasso,0,0,0,0,3776.60922743416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.066123201222,4916.6294847523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.17,siglasso,0,423.8122419146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.18,siglasso,551.179215456182,0,0,0,10131.0537494779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.1736941192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.19,siglasso,0,0,0,0,3255.98391229582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.95327055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.20,siglasso,826.605893152703,0,0,0,642.474429251419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874.78702757394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10109.091793147,0,0,0,0,0,0
Stomach-AdenoCA::S.21,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.22616507968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.22,siglasso,206.627746784014,0,0,0,4298.53947056042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791.043630321273,1779.94778848179,3675.63981544129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.23,siglasso,0,0,0,0,5878.9197719886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.168393828647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893.3408803942,0,0,0,0,0,0
Stomach-AdenoCA::S.24,siglasso,781.673197322141,594.011768735614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3085.0200747143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313.76190702917,0,0
Stomach-AdenoCA::S.25,siglasso,1347.1479408691,0,9151.24904037463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717.990838042989,2099.13591173532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360.96447991541,0,0,0,0,0,0
Stomach-AdenoCA::S.26,siglasso,0,0,0,0,574.210050505167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9398.46302205729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.27,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12221.8095749997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.28,siglasso,1097.07683752541,0,0,0,5229.1952773642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.29,siglasso,0,0,0,0,9102.72968638216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328.04830994778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.30,siglasso,0,0,0,0,2448.4402115582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5477.5569802678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.31,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2391.41096962367,744.461281187005,59.9507431043997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029.79263029565,0,0,0,0,0,0
Stomach-AdenoCA::S.32,siglasso,0,0,0,0,5318.42526906024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800.4162046157,0,0
Stomach-AdenoCA::S.33,siglasso,0,0,0,0,15962.9578932337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.7193553269,0,210.624074177485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.34,siglasso,1745.69270959301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16043.4058002496,0,0,0,0,0,0
Stomach-AdenoCA::S.35,siglasso,0,0,0,0,3882.59188554393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5062.01701988203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.36,siglasso,4758.67504328679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4489.43351603615,0,0,0,0,0,0
Stomach-AdenoCA::S.37,siglasso,0,0,50202.1831699653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.38,siglasso,0,0,0,0,9369.93477633611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3027.34149503262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.39,siglasso,918.732459062657,0,0,0,7621.31563906868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2343.51626364716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.40,siglasso,2233.67685029595,0,0,0,6784.36633282684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4810.35828256364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.41,siglasso,0,0,0,0,10690.024473625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9909.75443536274,0,0,0,0,0,0
Stomach-AdenoCA::S.42,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16008.5201485751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.43,siglasso,2948.42735616212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.44,siglasso,0,0,20222.5030394382,0,1312.5706516624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538.77034044369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.45,siglasso,0,0,0,0,1005.52847819511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5831.40344659855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.46,siglasso,0,0,0,0,4041.06155901095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219.99392248739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7134.71264623078,0,0,0,0,0,0
Stomach-AdenoCA::S.47,siglasso,1239.18541691223,0,0,0,4613.55225361623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7150.74344331158,0,0,0,0,0,0
Stomach-AdenoCA::S.48,siglasso,1367.93256221819,0,0,0,3562.79839224735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4451.01556085182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.49,siglasso,716.73433036683,0,5119.46922415004,0,526.975429240501,0,0,0,0,0,0,0,0,0,0,81.4119082085372,0,0,0,0,90.5670404338074,672.639023034652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.50,siglasso,451.060200103846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.465333114767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167.8478995059,0,0,0,0,0,0
Stomach-AdenoCA::S.51,siglasso,0,0,0,0,4179.80409464441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365.10862351632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8233.89084561505,0,0,0,0,0,0
Stomach-AdenoCA::S.52,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15466.4915457032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.53,siglasso,344.514225124956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.723508881839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7322.23100531661,0,0,0,0,0,0
Stomach-AdenoCA::S.54,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10740.6930612627,0,0,0,0,0,0
Stomach-AdenoCA::S.55,siglasso,0,541.368693741191,0,0,3129.46505765946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2612.54329545033,811.758750909785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.56,siglasso,495.255315165862,0,0,0,13438.9342521566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632.15934710786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.57,siglasso,0,0,0,0,2763.36903632513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355.75613608225,0,0,0,0,0,0,0,0,3335.21024572332,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.58,siglasso,0,0,0,0,4327.34554594459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.985533605586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16206.4077820622,0,0,0,0,0,0
Stomach-AdenoCA::S.59,siglasso,489.956510385912,0,2467.65913737025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677.00521835693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924.43756114125,0,0,0,0,0,0
Stomach-AdenoCA::S.60,siglasso,238.525922344761,642.926532621197,4757.10812853513,0,5367.37287181557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854.70072401691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4075.56173158882,0,0
Stomach-AdenoCA::S.61,siglasso,232.874665007653,0,0,0,9510.96011620616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728.35217993603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.62,siglasso,1253.21162947958,0,0,0,7036.82983683797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689.91805081177,0,2156.67920988941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.63,siglasso,1690.54824699261,132.65706829419,0,0,3781.55465368455,0,0,0,0,0,0,0,0,0,0,103.436320492453,0,0,0,0,1414.25905381188,5431.96944856291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.64,siglasso,471.105922693587,122.823978863916,0,0,1410.10060008379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766.86146149799,0,3530.63294826534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.65,siglasso,259.767334640555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160.04619451313,4483.82940287815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615.61398242019,0,0,0,0,0,0
Stomach-AdenoCA::S.66,siglasso,0,0,33902.5297741966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7222.33697710578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.67,siglasso,0,632.231675126079,0,0,2008.43349946615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802.9677398764,0,3551.00046278395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3663.89336894741,0,0,0,10595.2610060408,0,0
Stomach-AdenoCA::S.68,siglasso,393.725253265073,0,0,0,8194.40020093826,0,0,0,0,0,0,0,0,0,0,249.545795574918,0,0,0,0,4657.38444661545,1341.39085406212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3522.55378387766,0,0
Stomach-AdenoCA::S.69,siglasso,0,934.963946358778,7714.00461037992,0,2336.53269382838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3129.7419827402,2574.7827757402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.70,siglasso,0,0,0,0,6351.51098047687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5225.6507538477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.71,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3433.57736592835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3781.35997806103,0,0
Stomach-AdenoCA::S.72,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10565.4787948074,0,0,0,0,0,0
Stomach-AdenoCA::S.73,siglasso,0,0,0,0,19080.039551994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6557.93198735814,0,2985.68613522912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6233.08191335245,0,0,0,0,0,0
Stomach-AdenoCA::S.74,siglasso,0,0,0,0,23853.1427418027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361.54799628648,4717.26024743793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.75,siglasso,0,0,0,0,8091.98771088768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7982.71374309295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.76,siglasso,0,0,0,0,18975.2276640639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487.18428998248,0,0
Stomach-AdenoCA::S.77,siglasso,152.979534439639,0,0,0,7179.0986174788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767.308786165804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.78,siglasso,864.677049754493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.79,siglasso,122.603691829204,0,1160.11081697256,0,13766.0010845174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.723095823708,5351.21142131753,488.457678560996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14995.7864279371,0,0,0,0,0,0
Stomach-AdenoCA::S.80,siglasso,76.6663745505248,0,0,0,1998.72739985094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.216121346373,340.906309478976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.81,siglasso,0,0,0,0,9207.14767826547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569.38182390997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.82,siglasso,1477.65521276561,0,0,0,7574.25629475473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.83,siglasso,142.511615345413,0,0,0,10309.490789898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840.784899393872,0,0
Stomach-AdenoCA::S.84,siglasso,0,0,772.490740308536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.108787678327,23.8632088728738,2693.74009106688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.85,siglasso,0,0,22493.4711946033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000.62591649344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.86,siglasso,1110.02087056681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830.02508702573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.87,siglasso,3509.45201035042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900.82417615439,0,594.007413407116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3298.31578713464,0,0,0,0,0,0
Stomach-AdenoCA::S.88,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400.12888970887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.89,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330.4880858677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.90,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239.63373980615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.91,siglasso,935.412239663865,0,0,0,8706.61591362604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3777.64985913181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::MSI-H.S.1,siglasso,0,0,0,0,189788.131965076,0,0,0,0,0,0,0,0,0,0,0,0,3906.72610375234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::MSI-H.S.2,siglasso,0,0,0,0,17336.0872579735,0,0,0,0,0,0,0,0,0,0,0,0,75573.2979260633,0,0,0,0,0,0,1320.46283559785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::MSI-H.S.3,siglasso,5344.84476513004,0,0,0,18156.5094757344,0,0,0,0,0,0,0,0,0,0,0,0,75617.9520604649,0,0,0,0,0,0,0,0,0,0,13793.9513768712,0,0,0,0,0,0,0,0,0,0,0,0,11177.9142051502,0
Stomach-AdenoCA::MSI-H.S.4,siglasso,31403.3513973731,0,0,0,46405.4464511688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7610.10497653951,0
Stomach-AdenoCA::MSI-H.S.5,siglasso,0,0,0,0,109000.62688576,0,0,0,0,0,0,0,0,0,0,0,0,54418.2143727595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::MSI-H.S.6,siglasso,0,0,0,0,157511.261490556,0,0,0,0,0,0,0,0,0,0,0,0,72892.2318869163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::MSI-H.S.7,siglasso,8565.3116101058,0,0,0,6657.81559948019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2725.27198622968,2214.3630603908,0,0,1566.53768684338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11929.5973212966,0
Stomach-AdenoCA::MSI-H.S.8,siglasso,5989.39613486858,0,0,0,90310.1799167912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34383.6157298527,0
Stomach-AdenoCA::MSI-H.S.9,siglasso,0,0,0,0,79922.3414428814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29152.2756209603,58928.2776214849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23216.5900580498,0
Kidney-RCC::S.1,siglasso,0,0,0,915.820973209818,991.850410815549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868.38935120017,1250.49246416012,0,0,0,0
Kidney-RCC::S.2,siglasso,69.138360645132,0,0,593.001433692819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276.40837751697,0,0,0,0,0,0,0,0,0,0,573.680231103599,1725.91938428758,0,0,0,0
Kidney-RCC::S.3,siglasso,0,0,0,873.69023539286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643.84384110068,596.238791841528,0,0,0,0
Kidney-RCC::S.4,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582.66282276397,1645.75670640135,0,0,0,0
Kidney-RCC::S.5,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5151.59303200688,0,0,0,0,0,0,0,0,0,0,2900.96736110779,712.928884080672,0,0,0,0
Kidney-RCC::S.6,siglasso,138.59271095432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938.841846998532,599.887786917961,0,0,0,0
Kidney-RCC::S.7,siglasso,0,0,0,49.8806158564831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2279.17245378012,550.86266356403,0,0,0,0
Kidney-RCC::S.8,siglasso,0,0,0,444.628379818152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051.37665062486,2619.14074850597,0,0,0,0
Kidney-RCC::S.9,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2258.55394944933,1389.72372676497,0,0,0,0
Kidney-RCC::S.10,siglasso,0,0,0,384.266576261226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931.80259579651,0,0,0,0,0
Kidney-RCC::S.11,siglasso,0,0,0,513.215031575074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.30653703938,0,0,0,0,0
Kidney-RCC::S.12,siglasso,0,0,0,603.613605837505,0,0,0,0,0,0,0,0,0,0,562.378920089276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2086.65702103706,175.773582896786,0,0,0,0
Kidney-RCC::S.13,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703.209715934,127.975636156302,0,0,0,0
Kidney-RCC::S.14,siglasso,0,0,0,647.428374807941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251.46643715194,0,0,0,0
Kidney-RCC::S.15,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5695.20757412892,0,0,0,0,0,0,0,0,0,0,3140.84196415362,33.672393709478,53.960782916016,0,0,0
Kidney-RCC::S.16,siglasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058.53138851794,1429.08967676667,0,0,0,0
Kidney-RCC::S.17,siglasso,0,0,0,2072.73343502671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney-RCC::S.18,siglasso,0,0,0,518.584951566284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.904499381206,0,0,0,0
Kidney-RCC::S.19,siglasso,0,0,0,790.579850367645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637.47953083163,0,0,0,0
Kidney-RCC::S.20,siglasso,55.6662732340363,0,0,0,0,0,0,0,0,0,0,0,0,0,52.804474483854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204.25811059209,727.658630485223,0,0,0,0
