Sample.ID,Tool,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS26,SBS28,SBS29,SBS30,SBS31,SBS35,SBS37,SBS38,SBS40,SBS40a,SBS40b,SBS40c,SBS41,SBS44,SBS24,SBS39
Stomach-AdenoCA::MSI-H.S.6,yapsa_0.03,9323.75556819178,0,0,0,145948.801698103,0,0,0,0,0,0,0,0,0,0,0,0,82640.24998144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8511.62760367524,0,0
Stomach-AdenoCA::MSI-H.S.7,yapsa_0.03,9078.24670851423,0,0,0,3488.43619002125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337.17048989826,2963.56999832588,0,0,3708.57399521801,0,0,0,2243.60399298775,0,0,0,0,0,0,0,2371.93277709641,0,0,0,0,9764.89747341307,0,0
Stomach-AdenoCA::MSI-H.S.8,yapsa_0.03,14165.7779545016,0,0,0,76996.5434348767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5876.73752886673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38956.9382787221,0,0
Stomach-AdenoCA::MSI-H.S.9,yapsa_0.03,9846.32238284389,0,0,0,53282.6897067765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40734.9134035572,64559.8975761431,0,0,8901.64687300165,0,0,0,0,0,0,0,0,0,0,0,0,36730.1438218748,0,0
Kidney-RCC::S.1,yapsa_0.03,241.03234902289,0,0,967.741390117762,1071.42215671014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.557348828784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398.63779671009,1394.62856542412,0,0,0,0,0
Kidney-RCC::S.2,yapsa_0.03,288.767580637984,0,0,728.957176781623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.26671006727,1076.56335501468,0,0,0,0,0,0,0,0,0,594.436312476394,1537.51151892695,0,0,0,0,0
Kidney-RCC::S.3,yapsa_0.03,156.559379973251,0,0,1040.82160856795,0,0,0,0,0,0,0,0,0,0,0,114.05633789505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340.85477154135,770.656949585171,0,0,0,0,0
Kidney-RCC::S.4,yapsa_0.03,332.276369634902,0,0,0,0,0,0,0,0,0,0,0,0,0,407.402801591117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3228.59660093023,1749.00352032468,0,0,0,0,0
Kidney-RCC::S.5,yapsa_0.03,0,0,0,0,366.271811754686,0,0,0,0,0,0,0,0,0,402.329465761798,0,0,0,0,0,0,0,0,0,0,0,5002.49284603466,0,0,0,0,0,0,0,0,0,2053.14791792036,1238.24874402533,620.685933868589,0,0,0,0
Kidney-RCC::S.6,yapsa_0.03,245.679554710594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.156393757788,669.109594508029,0,0,0,0,0
Kidney-RCC::S.7,yapsa_0.03,121.205662462982,0,0,302.331778899446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884.67843066753,726.153642607941,0,0,0,0,0
Kidney-RCC::S.8,yapsa_0.03,0,0,0,781.236699439298,0,0,0,0,0,0,0,0,0,0,442.618991308641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441.62662342867,2112.96626940508,460.03501053887,0,0,0,0
Kidney-RCC::S.9,yapsa_0.03,154.624032874127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.079249723337,0,0,0,0,0,0,0,0,0,2019.12507134514,1530.67375830302,209.383052725941,0,0,0,0
Kidney-RCC::S.10,yapsa_0.03,240.329368268737,0,0,617.970194325461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.283533818257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349.34211390256,381.838375054378,0,0,0,0,0
Kidney-RCC::S.11,yapsa_0.03,0,0,0,968.720659801178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3157.69265990414,606.477215016544,0,0,0,0,0
Kidney-RCC::S.12,yapsa_0.03,155.094185460298,0,0,747.13989522938,0,0,0,0,0,0,0,0,0,0,645.401361371849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692.17525557535,405.849753783388,0,0,0,0,0
Kidney-RCC::S.13,yapsa_0.03,0,0,0,0,128.134141348734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.808324792357,0,0,0,0,0,0,0,0,0,2244.56520654271,925.549336929981,0,0,0,0,0
Kidney-RCC::S.14,yapsa_0.03,68.5400168468725,0,0,532.440059695012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.369364695235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.759358774109,1042.06917515853,0,0,0,0,0
Kidney-RCC::S.15,yapsa_0.03,0,0,0,369.250678773195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.409478263964,5037.38881477683,0,0,0,0,0,0,0,0,0,1913.60191499604,1240.0934157365,1177.79967114887,0,0,0,0
Kidney-RCC::S.16,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354.60059645601,1485.78782891736,0,0,0,0,0
Kidney-RCC::S.17,yapsa_0.03,146.949487997074,0,0,1999.35174680175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.2937168880616,209.416364914376,0,0,0,0,0
Kidney-RCC::S.18,yapsa_0.03,54.3948440364564,0,0,546.768235756367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1573067595514,0,0,0,0,0,0,0,0,0,0,0,582.163440077001,0,0,0,0,0
Kidney-RCC::S.19,yapsa_0.03,176.099363223212,0,0,1027.33031321602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586.29938595181,0,0,0,0,0
Kidney-RCC::S.20,yapsa_0.03,178.424485059745,0,0,0,99.1648000147762,0,0,0,0,0,0,0,0,0,224.064938147643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972.63614087943,713.760797204994,0,0,0,0,0
Kidney-RCC::S.21,yapsa_0.03,0,199.148326428502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616.02575743742,1771.09354135209,1342.17870376191,0,0,0,0
Kidney-RCC::S.22,yapsa_0.03,0,0,0,653.364562861062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.737416112076,4482.00364521957,0,0,0,0,0,0,0,0,0,650.527388297912,3828.47157438001,0,0,0,0,0
Kidney-RCC::S.23,yapsa_0.03,431.726476151376,123.856021738552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619.65628131827,0,0,0,0,0,0
Kidney-RCC::S.24,yapsa_0.03,0,0,0,438.306600281913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9203274765182,1290.20216206387,0,0,0,0,0
Kidney-RCC::S.25,yapsa_0.03,0,0,0,0,1745.37071315722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20466.472958929,0,0,0,0,0,0,0,0,0,0,0,0,919.201165565568,0,0,0,0
Kidney-RCC::S.26,yapsa_0.03,117.847704170074,75.4002204053195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.67569035899,700.873639985092,235.937384120495,0,0,0,0
Kidney-RCC::S.27,yapsa_0.03,204.191420462264,0,0,167.702545900911,178.655863808892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.1850945345438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.670305113947,737.447051551024,0,0,0,0,0
Kidney-RCC::S.28,yapsa_0.03,318.181782864957,0,0,295.202385591708,657.251938758285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246.35708102176,1733.76045706125,200.72545853216,0,0,0,0
Kidney-RCC::S.29,yapsa_0.03,294.862991212457,0,0,832.226955368014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.3166568962,1415.82283202422,0,0,0,0,0
Kidney-RCC::S.30,yapsa_0.03,189.982450931079,0,0,493.196362574483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3603.63326867448,1450.48509162197,0,0,0,0,0
Kidney-RCC::S.31,yapsa_0.03,187.630884648378,0,0,155.214434716193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.663358489258,719.759404773933,1736.61971014531,0,0,0,0
Kidney-RCC::S.32,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7440.63780062514,0,0,0,0,0,0,0,0,0,1199.40090385067,1232.89848482818,0,0,0,0,0
Kidney-RCC::S.33,yapsa_0.03,0,0,0,431.613502951473,1542.74868015531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690.07755043158,265.158881852342,0,0,0,0,0
Kidney-RCC::S.34,yapsa_0.03,175.999732126671,0,0,916.967003454621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.833446243262,0,0,0,0,0
Kidney-RCC::S.35,yapsa_0.03,193.701190706254,0,0,623.523059092255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.143247046739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383.34537182041,2801.78048878883,0,0,0,0,0
Kidney-RCC::S.36,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.855148301601,0,0,0,0,0
Kidney-RCC::S.37,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361.20268287394,0,0,0,0,0,0
Kidney-RCC::S.38,yapsa_0.03,117.180831048279,0,0,302.089327473256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803.929700483,417.875729937659,0,0,0,0,0
Kidney-RCC::S.39,yapsa_0.03,151.302715492842,0,0,550.73314186182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.031599108176,84.6631816771962,0,0,0,0,0
Kidney-RCC::S.40,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.65053799815,0,0,0,0,0
Kidney-RCC::S.41,yapsa_0.03,0,0,0,0,1475.49618729786,0,0,0,0,0,0,0,0,0,0,168.965596718979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441.72240919858,609.297433392412,0,0,0,0,0
Kidney-RCC::S.42,yapsa_0.03,233.890885706544,0,0,0,2096.49755690116,0,0,0,0,0,0,0,0,0,880.560077178825,0,0,0,0,0,0,0,0,0,0,779.416242809606,0,0,0,0,0,0,0,0,0,0,320.299913920093,835.201339020758,0,0,0,0,0
Kidney-RCC::S.43,yapsa_0.03,213.736893970134,0,0,1014.90526783035,1162.65153123559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527.13512726776,1406.50211703309,0,0,0,0,0
Kidney-RCC::S.44,yapsa_0.03,181.901916888686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.65722242465,0,0,0,0,0,0,0,0,0,0,342.112113170196,0,0,0,0,0,0,0,0,0,1466.93855053707,572.301827585462,171.002112393734,0,0,0,0
Kidney-RCC::S.45,yapsa_0.03,0,0,0,202.113108413695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2895.48926233334,887.322652774937,0,0,0,0,0
Kidney-RCC::S.46,yapsa_0.03,373.497289336111,0,0,124.733432244077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461.79687399517,1377.31788342627,0,0,0,0,0
Kidney-RCC::S.47,yapsa_0.03,0,0,0,453.253280499868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.115298550268,3019.87955278756,432.241838727206,0,0,0,0
Kidney-RCC::S.48,yapsa_0.03,472.530704024463,0,0,0,182.737572310688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562.38116733381,0,0,0,0,0,0,0,0,0,1805.24706957648,176.626552046202,0,0,0,0,0
Kidney-RCC::S.49,yapsa_0.03,191.352056140137,0,0,461.576419231602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496.78561171975,1212.3518955932,0,0,0,0,0
Kidney-RCC::S.50,yapsa_0.03,204.664902749326,0,0,1181.73523827302,293.418930891744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.83729731529,1577.44847555183,0,0,0,0,0
Kidney-RCC::S.51,yapsa_0.03,503.808747744493,0,0,89.506675708909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.651658459763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614.54466246942,104.145164729691,0,0,0,0,0
Kidney-RCC::S.52,yapsa_0.03,319.227188861511,142.4572950085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895.62415803648,1480.51517841888,0,0,0,0,0
Kidney-RCC::S.53,yapsa_0.03,431.312888063461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715.89735662613,1517.12960734995,176.631822637445,0,0,0,0
Kidney-RCC::S.54,yapsa_0.03,0,0,0,1031.41332985268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.067391172792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.483742984449,1140.42834086409,0,0,0,0,0
Kidney-RCC::S.55,yapsa_0.03,269.839620569963,0,0,363.068501723092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539.18027634568,760.528608206298,0,0,0,0,0
Kidney-RCC::S.56,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169.23678343526,0,0,0,0,0,0,0,0,0,0,523.480435750162,1796.07158058713,462.77476971091,0,0,0,0
Kidney-RCC::S.57,yapsa_0.03,147.023977215496,0,0,432.380786510471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976.16373047123,1765.53718611397,0,0,0,0,0
Kidney-RCC::S.58,yapsa_0.03,329.448797177826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2995.946714756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.34732808272,1624.00783356617,206.286111895082,0,0,0,0
Kidney-RCC::S.59,yapsa_0.03,0,0,0,893.955680035337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.39208400647,2234.01255766854,0,0,0,0,0
Kidney-RCC::S.60,yapsa_0.03,374.139018293236,0,0,1155.0221919299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098.85697173192,0,0,0,0,0,0
Kidney-RCC::S.61,yapsa_0.03,0,0,0,1300.80728615877,365.462091547164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452.29880221919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.657869147527,0,0,0,0,0,0
Kidney-RCC::S.62,yapsa_0.03,0,0,0,0,785.689484689791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.43479248344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876.90930084315,903.630571177499,276.796485122622,0,0,0,0
Kidney-RCC::S.63,yapsa_0.03,0,0,0,369.097009306068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476.79491702425,1124.21442370846,161.894519435071,0,0,0,0
Kidney-RCC::S.64,yapsa_0.03,0,0,0,1643.19543030319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001.49491309986,658.994086653801,307.467047852699,0,0,0,0
Kidney-RCC::S.65,yapsa_0.03,0,0,0,1202.60276352054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.051531727826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422.14600614982,1827.82104179046,1811.01763863658,0,0,0,0
Kidney-RCC::S.66,yapsa_0.03,449.92861519635,0,0,0,1646.60794990786,0,0,0,0,0,0,0,0,0,0,412.35616047029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.68602597965,2098.03414912944,1496.93880681313,0,0,0,0
Kidney-RCC::S.67,yapsa_0.03,172.300471609439,0,0,0,245.704915100691,0,0,0,0,0,0,0,0,0,0,168.094987700565,0,0,0,0,0,501.532184725847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.740696909895,493.538172937616,0,0,0,0,0
Kidney-RCC::S.68,yapsa_0.03,203.269880334978,58.7591972367367,0,0,74.9123091849416,0,0,0,0,0,0,0,0,0,0,122.178166839077,0,0,0,0,0,95.2485451182825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.83030814129,443.618585105552,0,0,0,0,0
Kidney-RCC::S.69,yapsa_0.03,201.277204142242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006.47844506264,1048.25560823859,0,0,0,0,0
Kidney-RCC::S.70,yapsa_0.03,307.861574005576,0,0,458.183046809604,738.594442805803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.38278871934,387.380921304443,0,0,0,0
Kidney-RCC::S.71,yapsa_0.03,185.407140443042,0,0,834.289761832181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369.82002364974,781.864111654675,661.26694915482,0,0,0,0
Kidney-RCC::S.72,yapsa_0.03,220.18322252154,0,0,0,290.295601138008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220.57064543917,1043.54781736495,0,0,0,0,0
Kidney-RCC::S.73,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4103.53285939186,1677.26767291571,640.561987023093,0,0,0,0
Kidney-RCC::S.74,yapsa_0.03,0,0,0,1034.77291338129,551.663948567779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.02643383919,0,1172.58828545575,0,0,0,0
Kidney-RCC::S.75,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2349.86353702111,0,0,0,0,0,0,0,0,0,0,2704.82133687864,0,0,0,0,0
Kidney-RCC::S.76,yapsa_0.03,204.349111144429,0,0,394.291522220513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.970191797353,632.230124801327,0,0,0,0,0
Kidney-RCC::S.77,yapsa_0.03,153.549684349283,0,0,296.10854895226,607.94707650213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.77271353434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.34350365224,1554.98875377346,0,0,0,0,0
Kidney-RCC::S.78,yapsa_0.03,0,0,0,1236.20159981633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705.11256893998,1458.17620243264,1967.72417792076,0,0,0,0
Kidney-RCC::S.79,yapsa_0.03,171.431608735253,0,0,413.096041580146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.716673965402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278.66945800873,0,0,0,0,0
Kidney-RCC::S.80,yapsa_0.03,313.466615390705,0,0,153.004273173021,1297.92376537684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807.36898592849,0,0,0,0,0,0
Kidney-RCC::S.81,yapsa_0.03,140.799242554569,0,0,940.331213788284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.347470382677,0,2620.16968063077,0,0,0,0
Kidney-RCC::S.82,yapsa_0.03,0,0,0,2689.16485070387,705.432190304142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6306.6557366858,1501.88874214168,0,0,0,0,0,0,0,0,0,695.164198216388,660.29953401538,0,0,0,0,0
Kidney-RCC::S.83,yapsa_0.03,142.109052095573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024.68652332477,1198.97981605217,488.156173938618,0,0,0,0
Kidney-RCC::S.84,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.018110619921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714.503535311817,1480.44728841962,151.650667616214,0,0,0,0
Kidney-RCC::S.85,yapsa_0.03,171.421607455329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.473525383057,2997.8225385397,0,0,0,0,0
Kidney-RCC::S.86,yapsa_0.03,548.152304125296,0,0,272.138165666418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296.12795009458,0,0,0,0,0,0,0,0,0,1164.16229478432,591.341659957146,0,0,0,0,0
Kidney-RCC::S.87,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.765221123548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208.95255085175,1698.32209763205,325.731588483393,0,0,0,0
Kidney-RCC::S.88,yapsa_0.03,308.1014035317,0,0,1475.91366436052,268.164328412774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782.0535585323,244.781302834742,1220.33377427788,0,0,0,0
Kidney-RCC::S.89,yapsa_0.03,183.396191210072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.469134727189,0,0,0,0,0,0,0,0,0,1671.16361996088,1808.36987095511,0,0,0,0,0
Kidney-RCC::S.90,yapsa_0.03,0,0,0,321.415417492032,90.918543281103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.244080477338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160.54329108081,284.670184711293,0,0,0,0,0
Kidney-RCC::S.91,yapsa_0.03,0,0,0,1832.87325680922,1908.72693390142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155.101276731,0,0,0,0,0,0
Kidney-RCC::S.92,yapsa_0.03,0,0,0,506.245089381834,652.339733551566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912.7396999025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949.64579948434,1551.70193917251,0,0,0,0,0
Kidney-RCC::S.93,yapsa_0.03,0,0,0,657.345594487462,513.576963442679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284.60398692767,1311.01226450147,900.115282488616,0,0,0,0
Kidney-RCC::S.94,yapsa_0.03,192.357481503989,0,0,861.000065506902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120.17488485958,1717.65509827309,0,0,0,0,0
Kidney-RCC::S.95,yapsa_0.03,440.634771280264,0,0,1012.79568408032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356.62695861912,929.157675535552,0,0,0,0,0
Kidney-RCC::S.96,yapsa_0.03,0,0,0,1187.02471123434,0,0,0,0,0,0,0,0,0,0,0,157.838438597837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.037492541923,977.046378916886,0,0,0,0,0
Kidney-RCC::S.97,yapsa_0.03,0,0,0,1019.42548945523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063.14287482724,0,0,0,0,0,0
Kidney-RCC::S.98,yapsa_0.03,167.827246957765,0,0,1530.98270765095,0,0,0,0,0,0,0,0,0,0,0,438.210906994037,0,0,0,0,0,236.695438072265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076.32949088518,896.688570490893,0,0,0,0,0
Kidney-RCC::S.99,yapsa_0.03,370.801827881872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.28056087614,2479.64385546387,0,0,0,0,0
Kidney-RCC::MSI-H.S.1,yapsa_0.03,1256.03704677647,0,0,0,0,0,0,0,0,0,0,0,0,0,1358.48027306031,0,0,0,0,0,0,0,0,0,718.60251670205,0,0,0,0,0,0,0,0,0,0,0,2113.73830708211,5354.79334325417,0,0,5545.09051690426,0,0
