Sample.ID,Tool,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS24,SBS26,SBS28,SBS29,SBS30,SBS31,SBS35,SBS37,SBS38,SBS39,SBS40,SBS40a,SBS40b,SBS40c,SBS41,SBS44
Stomach-AdenoCA::S.59,yapsa_0.03,936.751536898199,0,1887.09346564294,0,767.944255657916,0,0,0,0,0,0,0,0,0,0,450.718002780744,0,0,0,262.952521221955,0,2119.35770695401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973.29053920748,0,0,0,0,0
Stomach-AdenoCA::S.60,yapsa_0.03,1000.49888220498,1125.7880283916,4674.90223682051,0,3333.10331979633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212.89193213306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393.52662349951,0,0,0,3975.87408600111,0
Stomach-AdenoCA::S.61,yapsa_0.03,952.49894219751,372.819434222862,608.660609759709,0,7733.53663672196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233.43730429254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.62,yapsa_0.03,1784.15692819119,0,987.566751182445,0,5139.00322261896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108.42489480041,0,2542.968982582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.563789841525,0,0,0,0,0
Stomach-AdenoCA::S.63,yapsa_0.03,2010.89056726771,741.731572062307,0,0,2472.29235538132,0,0,0,0,0,0,0,0,0,0,789.028957698295,0,0,0,0,1692.99672596891,5364.35535734628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.64,yapsa_0.03,740.047648044613,463.061745845596,0,0,1100.50146004385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885.76009549973,0,3555.02998803313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.65,yapsa_0.03,940.106391367833,0,388.31295882839,0,395.582121258725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339.20247957094,4598.54971729202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946.59087593904,0,0,0,0,0
Stomach-AdenoCA::S.66,yapsa_0.03,0,0,29840.0758698416,0,3207.29374595928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8056.32706643175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.67,yapsa_0.03,0,1082.19185517072,0,0,2067.50404158479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101.07269009916,0,3912.01490019333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479.35914835043,0,0,0,10584.096169172,0
Stomach-AdenoCA::S.68,yapsa_0.03,895.153036613189,0,636.771886013774,0,6771.47898230224,0,0,0,0,0,0,0,0,0,0,766.703645295854,0,0,0,0,4745.02139401042,1657.0112328467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3421.40233505213,0
Stomach-AdenoCA::S.69,yapsa_0.03,661.35984722662,1332.77175424896,7314.75321534697,0,2038.05580726217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3347.55657956965,2713.48722475917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.70,yapsa_0.03,893.947409337337,0,1805.31341256164,0,8645.58854885575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8017.14019646762,637.880641946412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.71,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4155.60995853363,0,0,0,0,0,0,0,730.204477209571,0,0,0,0,0,0,0,0,0,0,0,3703.86066081476,0
Stomach-AdenoCA::S.72,yapsa_0.03,0,0,0,0,2233.88542690828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.612921662837,1839.08148767065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7242.27665704938,0,0,0,0,0
Stomach-AdenoCA::S.73,yapsa_0.03,0,0,0,0,17745.3676500579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107.87812399128,0,4808.13249951437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5252.43614865619,0,0,0,0,0
Stomach-AdenoCA::S.74,yapsa_0.03,1427.80818554554,0,3989.43350584199,0,17504.1947936748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4636.98931565957,6179.05624416104,0,0,0,0,0,0,0,0,1315.47046623399,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.75,yapsa_0.03,761.078008590567,0,1519.76972101506,0,7828.62794095895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196.8077695328,9000.52831224127,0,0,0,0,0,0,0,0,1031.5856964215,0,0,0,0,0,0,0,1104.51744362502,0,0,0,0,0
Stomach-AdenoCA::S.76,yapsa_0.03,1614.63121292861,0,0,0,17030.5508432109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6340.19906031168,0
Stomach-AdenoCA::S.77,yapsa_0.03,489.550975578287,0,379.1402390392,0,6153.08638213422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895.987863007083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.659902026552,0,0,0,0,0
Stomach-AdenoCA::S.78,yapsa_0.03,1434.79483746473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.531006799246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.79,yapsa_0.03,1345.74088078234,0,4839.30505400925,0,12511.9546319926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593.86479881424,5627.05377524076,2751.78447354378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7575.24734941346,0,0,0,0,0
Stomach-AdenoCA::S.80,yapsa_0.03,504.624495571904,289.593110513551,0,0,1103.9151284909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.280763522248,543.592244270548,808.98115970942,0,0,0,0,0,0,0,292.213500312934,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.81,yapsa_0.03,843.533122078422,1966.27112983052,691.618991471876,0,6642.97168537296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041.29658999317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.82,yapsa_0.03,1905.94416374208,0,0,0,6071.12688820724,0,0,0,0,0,0,0,0,0,0,623.646292973324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807.591925265373,0,0,0,0,0
Stomach-AdenoCA::S.83,yapsa_0.03,1046.43232352172,0,840.296761405969,0,8218.61701400787,0,0,0,0,0,0,0,0,0,0,730.577876409145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686.80623703359,0
Stomach-AdenoCA::S.84,yapsa_0.03,247.81625671924,0,577.694842539461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.444138942875,257.867494550846,2660.81321127762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.85,yapsa_0.03,0,0,12965.2009999342,0,4197.20393277541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488.68237570818,10061.2728431428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4456.02514161125,0,0,0,0,0
Stomach-AdenoCA::S.86,yapsa_0.03,1211.71422755433,0,260.689605820416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772.3016701688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.926288402413,0,0,0,0,0
Stomach-AdenoCA::S.87,yapsa_0.03,4077.09607454276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2867.22770696984,0,2615.33187256759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525.11422264072,0,0,0,0,0
Stomach-AdenoCA::S.88,yapsa_0.03,1191.87816164895,0,2432.13534449472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852.32354630269,11482.1566781343,6092.32888470684,0,0,0,0,0,0,0,2031.6545877153,0,0,0,0,0,0,0,1468.79337319595,0,0,0,0,0
Stomach-AdenoCA::S.89,yapsa_0.03,0,0,0,0,2229.38954889765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14302.5506709406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.90,yapsa_0.03,624.439549443059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886.38077231476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.91,yapsa_0.03,1644.35286790009,0,593.971647256963,0,7437.40157655992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4020.76768710611,807.412268163677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::MSI-H.S.1,yapsa_0.03,12292.4882758983,0,0,0,135971.110407179,0,0,0,0,0,0,0,0,0,0,0,0,18516.9512885686,0,0,0,0,0,8805.43958835522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23281.8441771694
Stomach-AdenoCA::MSI-H.S.2,yapsa_0.03,7767.60189773036,0,0,0,14901.4580885766,0,0,0,0,0,0,0,0,0,0,0,0,67812.2145221983,0,0,0,0,0,0,13138.5129936376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4856.23016185544
Stomach-AdenoCA::MSI-H.S.3,yapsa_0.03,11416.6861669593,0,0,0,11218.6050464688,0,0,0,0,0,0,0,0,0,0,0,0,68508.6623159147,0,0,0,0,0,5473.3810771219,0,0,0,0,16888.0686061661,0,0,0,0,0,0,0,0,0,0,0,0,0,14662.1038710044
Stomach-AdenoCA::MSI-H.S.4,yapsa_0.03,32893.6456558745,0,0,0,24491.5045744951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4572.12406007719,0,0,0,4609.49048742201,0,0,0,5571.96558472117,0,0,0,0,0,0,0,0,4445.35340296754,0,0,0,0,16326.6423603752
Stomach-AdenoCA::MSI-H.S.5,yapsa_0.03,10361.0938302923,0,0,0,100522.493677314,0,0,0,0,0,0,0,0,0,0,0,0,67898.2543454162,0,0,0,0,0,0,0,0,0,0,9170.94266760345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::MSI-H.S.6,yapsa_0.03,9323.75556819178,0,0,0,145948.801698103,0,0,0,0,0,0,0,0,0,0,0,0,82640.24998144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8511.62760367524
Stomach-AdenoCA::MSI-H.S.7,yapsa_0.03,9078.24670851423,0,0,0,3488.43619002125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337.17048989826,2963.56999832588,0,0,3708.57399521801,0,0,0,0,2243.60399298775,0,0,0,0,0,0,0,0,2371.93277709641,0,0,0,0,9764.89747341307
Stomach-AdenoCA::MSI-H.S.8,yapsa_0.03,14165.7779545016,0,0,0,76996.5434348767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5876.73752886673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38956.9382787221
Stomach-AdenoCA::MSI-H.S.9,yapsa_0.03,9846.32238284389,0,0,0,53282.6897067765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40734.9134035572,64559.8975761431,0,0,0,8901.64687300165,0,0,0,0,0,0,0,0,0,0,0,0,0,36730.1438218748
Kidney-RCC::S.1,yapsa_0.03,241.03234902289,0,0,967.741390117762,1071.42215671014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.557348828784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398.63779671009,1394.62856542412,0,0,0
Kidney-RCC::S.2,yapsa_0.03,288.767580637984,0,0,728.957176781623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.26671006727,1076.56335501468,0,0,0,0,0,0,0,0,0,0,0,594.436312476394,1537.51151892695,0,0,0
Kidney-RCC::S.3,yapsa_0.03,156.559379973251,0,0,1040.82160856795,0,0,0,0,0,0,0,0,0,0,0,114.05633789505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340.85477154135,770.656949585171,0,0,0
Kidney-RCC::S.4,yapsa_0.03,332.276369634902,0,0,0,0,0,0,0,0,0,0,0,0,0,407.402801591117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3228.59660093023,1749.00352032468,0,0,0
Kidney-RCC::S.5,yapsa_0.03,0,0,0,0,366.271811754686,0,0,0,0,0,0,0,0,0,402.329465761798,0,0,0,0,0,0,0,0,0,0,0,5002.49284603466,0,0,0,0,0,0,0,0,0,0,0,2053.14791792036,1238.24874402533,620.685933868589,0,0
Kidney-RCC::S.6,yapsa_0.03,245.679554710594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.156393757788,669.109594508029,0,0,0
Kidney-RCC::S.7,yapsa_0.03,121.205662462982,0,0,302.331778899446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884.67843066753,726.153642607941,0,0,0
Kidney-RCC::S.8,yapsa_0.03,0,0,0,781.236699439298,0,0,0,0,0,0,0,0,0,0,442.618991308641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441.62662342867,2112.96626940508,460.03501053887,0,0
Kidney-RCC::S.9,yapsa_0.03,154.624032874127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.079249723337,0,0,0,0,0,0,0,0,0,0,0,2019.12507134514,1530.67375830302,209.383052725941,0,0
Kidney-RCC::S.10,yapsa_0.03,240.329368268737,0,0,617.970194325461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.283533818257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349.34211390256,381.838375054378,0,0,0
Kidney-RCC::S.11,yapsa_0.03,0,0,0,968.720659801178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3157.69265990414,606.477215016544,0,0,0
Kidney-RCC::S.12,yapsa_0.03,155.094185460298,0,0,747.13989522938,0,0,0,0,0,0,0,0,0,0,645.401361371849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692.17525557535,405.849753783388,0,0,0
Kidney-RCC::S.13,yapsa_0.03,0,0,0,0,128.134141348734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.808324792357,0,0,0,0,0,0,0,0,0,0,0,2244.56520654271,925.549336929981,0,0,0
Kidney-RCC::S.14,yapsa_0.03,68.5400168468725,0,0,532.440059695012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.369364695235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.759358774109,1042.06917515853,0,0,0
Kidney-RCC::S.15,yapsa_0.03,0,0,0,369.250678773195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.409478263964,5037.38881477683,0,0,0,0,0,0,0,0,0,0,0,1913.60191499604,1240.0934157365,1177.79967114887,0,0
Kidney-RCC::S.16,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354.60059645601,1485.78782891736,0,0,0
Kidney-RCC::S.17,yapsa_0.03,146.949487997074,0,0,1999.35174680175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.2937168880616,209.416364914376,0,0,0
Kidney-RCC::S.18,yapsa_0.03,54.3948440364564,0,0,546.768235756367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1573067595514,0,0,0,0,0,0,0,0,0,0,0,0,0,582.163440077001,0,0,0
Kidney-RCC::S.19,yapsa_0.03,176.099363223212,0,0,1027.33031321602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586.29938595181,0,0,0
Kidney-RCC::S.20,yapsa_0.03,178.424485059745,0,0,0,99.1648000147762,0,0,0,0,0,0,0,0,0,224.064938147643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972.63614087943,713.760797204994,0,0,0
Kidney-RCC::S.21,yapsa_0.03,0,199.148326428502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616.02575743742,1771.09354135209,1342.17870376191,0,0
Kidney-RCC::S.22,yapsa_0.03,0,0,0,653.364562861062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.737416112076,4482.00364521957,0,0,0,0,0,0,0,0,0,0,0,650.527388297912,3828.47157438001,0,0,0
Kidney-RCC::S.23,yapsa_0.03,431.726476151376,123.856021738552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619.65628131827,0,0,0,0
Kidney-RCC::S.24,yapsa_0.03,0,0,0,438.306600281913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9203274765182,1290.20216206387,0,0,0
Kidney-RCC::S.25,yapsa_0.03,0,0,0,0,1745.37071315722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20466.472958929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919.201165565568,0,0
Kidney-RCC::S.26,yapsa_0.03,117.847704170074,75.4002204053195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.67569035899,700.873639985092,235.937384120495,0,0
Kidney-RCC::S.27,yapsa_0.03,204.191420462264,0,0,167.702545900911,178.655863808892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.1850945345438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.670305113947,737.447051551024,0,0,0
Kidney-RCC::S.28,yapsa_0.03,318.181782864957,0,0,295.202385591708,657.251938758285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246.35708102176,1733.76045706125,200.72545853216,0,0
Kidney-RCC::S.29,yapsa_0.03,294.862991212457,0,0,832.226955368014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.3166568962,1415.82283202422,0,0,0
Kidney-RCC::S.30,yapsa_0.03,189.982450931079,0,0,493.196362574483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3603.63326867448,1450.48509162197,0,0,0
Kidney-RCC::S.31,yapsa_0.03,187.630884648378,0,0,155.214434716193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.663358489258,719.759404773933,1736.61971014531,0,0
Kidney-RCC::S.32,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7440.63780062514,0,0,0,0,0,0,0,0,0,0,0,1199.40090385067,1232.89848482818,0,0,0
Kidney-RCC::S.33,yapsa_0.03,0,0,0,431.613502951473,1542.74868015531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690.07755043158,265.158881852342,0,0,0
Kidney-RCC::S.34,yapsa_0.03,175.999732126671,0,0,916.967003454621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.833446243262,0,0,0
Kidney-RCC::S.35,yapsa_0.03,193.701190706254,0,0,623.523059092255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.143247046739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383.34537182041,2801.78048878883,0,0,0
Kidney-RCC::S.36,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.855148301601,0,0,0
Kidney-RCC::S.37,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361.20268287394,0,0,0,0
Kidney-RCC::S.38,yapsa_0.03,117.180831048279,0,0,302.089327473256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803.929700483,417.875729937659,0,0,0
Kidney-RCC::S.39,yapsa_0.03,151.302715492842,0,0,550.73314186182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.031599108176,84.6631816771962,0,0,0
Kidney-RCC::S.40,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.65053799815,0,0,0
Kidney-RCC::S.41,yapsa_0.03,0,0,0,0,1475.49618729786,0,0,0,0,0,0,0,0,0,0,168.965596718979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441.72240919858,609.297433392412,0,0,0
Kidney-RCC::S.42,yapsa_0.03,233.890885706544,0,0,0,2096.49755690116,0,0,0,0,0,0,0,0,0,880.560077178825,0,0,0,0,0,0,0,0,0,0,779.416242809606,0,0,0,0,0,0,0,0,0,0,0,0,320.299913920093,835.201339020758,0,0,0
Kidney-RCC::S.43,yapsa_0.03,213.736893970134,0,0,1014.90526783035,1162.65153123559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527.13512726776,1406.50211703309,0,0,0
Kidney-RCC::S.44,yapsa_0.03,181.901916888686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.65722242465,0,0,0,0,0,0,0,0,0,0,342.112113170196,0,0,0,0,0,0,0,0,0,0,0,1466.93855053707,572.301827585462,171.002112393734,0,0
Kidney-RCC::S.45,yapsa_0.03,0,0,0,202.113108413695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2895.48926233334,887.322652774937,0,0,0
Kidney-RCC::S.46,yapsa_0.03,373.497289336111,0,0,124.733432244077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461.79687399517,1377.31788342627,0,0,0
Kidney-RCC::S.47,yapsa_0.03,0,0,0,453.253280499868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.115298550268,3019.87955278756,432.241838727206,0,0
Kidney-RCC::S.48,yapsa_0.03,472.530704024463,0,0,0,182.737572310688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562.38116733381,0,0,0,0,0,0,0,0,0,0,0,1805.24706957648,176.626552046202,0,0,0
Kidney-RCC::S.49,yapsa_0.03,191.352056140137,0,0,461.576419231602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496.78561171975,1212.3518955932,0,0,0
Kidney-RCC::S.50,yapsa_0.03,204.664902749326,0,0,1181.73523827302,293.418930891744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.83729731529,1577.44847555183,0,0,0
Kidney-RCC::S.51,yapsa_0.03,503.808747744493,0,0,89.506675708909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.651658459763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614.54466246942,104.145164729691,0,0,0
Kidney-RCC::S.52,yapsa_0.03,319.227188861511,142.4572950085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895.62415803648,1480.51517841888,0,0,0
Kidney-RCC::S.53,yapsa_0.03,431.312888063461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715.89735662613,1517.12960734995,176.631822637445,0,0
Kidney-RCC::S.54,yapsa_0.03,0,0,0,1031.41332985268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.067391172792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.483742984449,1140.42834086409,0,0,0
Kidney-RCC::S.55,yapsa_0.03,269.839620569963,0,0,363.068501723092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539.18027634568,760.528608206298,0,0,0
Kidney-RCC::S.56,yapsa_0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169.23678343526,0,0,0,0,0,0,0,0,0,0,0,0,523.480435750162,1796.07158058713,462.77476971091,0,0
Kidney-RCC::S.57,yapsa_0.03,147.023977215496,0,0,432.380786510471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976.16373047123,1765.53718611397,0,0,0
Kidney-RCC::S.58,yapsa_0.03,329.448797177826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2995.946714756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.34732808272,1624.00783356617,206.286111895082,0,0
Kidney-RCC::S.59,yapsa_0.03,0,0,0,893.955680035337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.39208400647,2234.01255766854,0,0,0
