Sample Names	MutationType	DBS1	DBS6
Skin-Melanoma::S.73	AT>GC	1.0	0.0
Skin-Melanoma::S.73	AT>TA	1.0	0.0
Skin-Melanoma::S.73	CC>AA	1.0	0.0
Skin-Melanoma::S.73	CC>AG	1.0	0.0
Skin-Melanoma::S.73	CC>AT	1.0	0.0
Skin-Melanoma::S.73	CC>GA	1.0	0.0
Skin-Melanoma::S.73	CC>GG	1.0	0.0
Skin-Melanoma::S.73	CC>GT	1.0	0.0
Skin-Melanoma::S.73	CC>TA	1.0	0.0
Skin-Melanoma::S.73	CC>TG	1.0	0.0
Skin-Melanoma::S.73	CC>TT	1.0	0.0
Skin-Melanoma::S.73	CG>AT	1.0	0.0
Skin-Melanoma::S.73	CG>GC	1.0	0.0
Skin-Melanoma::S.73	CG>GT	1.0	0.0
Skin-Melanoma::S.73	CG>TA	1.0	0.0
Skin-Melanoma::S.73	CG>TC	1.0	0.0
Skin-Melanoma::S.73	CG>TT	1.0	0.0
Skin-Melanoma::S.73	CT>AA	1.0	0.0
Skin-Melanoma::S.73	CT>AC	1.0	0.0
Skin-Melanoma::S.73	CT>AG	1.0	0.0
Skin-Melanoma::S.73	CT>GA	1.0	0.0
Skin-Melanoma::S.73	CT>GC	1.0	0.0
Skin-Melanoma::S.73	CT>GG	1.0	0.0
Skin-Melanoma::S.73	CT>TA	1.0	0.0
Skin-Melanoma::S.73	CT>TC	1.0	0.0
Skin-Melanoma::S.73	CT>TG	1.0	0.0
Skin-Melanoma::S.73	GC>AA	1.0	0.0
Skin-Melanoma::S.73	GC>AG	1.0	0.0
Skin-Melanoma::S.73	GC>AT	1.0	0.0
Skin-Melanoma::S.73	GC>CA	1.0	0.0
Skin-Melanoma::S.73	GC>CG	1.0	0.0
Skin-Melanoma::S.73	GC>TA	1.0	0.0
Skin-Melanoma::S.73	TA>AT	1.0	0.0
Skin-Melanoma::S.73	TA>CG	1.0	0.0
Skin-Melanoma::S.73	TA>CT	1.0	0.0
Skin-Melanoma::S.73	TA>GC	1.0	0.0
Skin-Melanoma::S.73	TA>GG	1.0	0.0
Skin-Melanoma::S.73	TA>GT	1.0	0.0
Skin-Melanoma::S.73	TC>AA	1.0	0.0
Skin-Melanoma::S.73	TC>AG	1.0	0.0
Skin-Melanoma::S.73	TC>AT	1.0	0.0
Skin-Melanoma::S.73	TC>CA	1.0	0.0
Skin-Melanoma::S.73	TC>CG	1.0	0.0
Skin-Melanoma::S.73	TC>CT	1.0	0.0
Skin-Melanoma::S.73	TC>GA	1.0	0.0
Skin-Melanoma::S.73	TC>GG	1.0	0.0
Skin-Melanoma::S.73	TC>GT	1.0	0.0
Skin-Melanoma::S.73	TG>AA	1.0	0.0
Skin-Melanoma::S.73	TG>AC	1.0	0.0
Skin-Melanoma::S.73	TG>AT	1.0	0.0
Skin-Melanoma::S.73	TG>CA	1.0	0.0
Skin-Melanoma::S.73	TG>CC	1.0	0.0
Skin-Melanoma::S.73	TG>CT	1.0	0.0
Skin-Melanoma::S.73	TG>GA	1.0	0.0
Skin-Melanoma::S.73	TG>GC	1.0	0.0
Skin-Melanoma::S.73	TG>GT	1.0	0.0
Skin-Melanoma::S.73	TT>AA	1.0	0.0
Skin-Melanoma::S.73	TT>AC	1.0	0.0
Skin-Melanoma::S.73	TT>AG	1.0	0.0
Skin-Melanoma::S.73	TT>CA	1.0	0.0
Skin-Melanoma::S.73	TT>CC	1.0	0.0
Skin-Melanoma::S.73	TT>CG	1.0	0.0
Skin-Melanoma::S.73	TT>GA	1.0	0.0
Skin-Melanoma::S.73	TT>GC	1.0	0.0
Skin-Melanoma::S.73	TT>GG	1.0	0.0
Skin-Melanoma::S.74	AC>CA	1.0	0.0
Skin-Melanoma::S.74	AC>CG	1.0	0.0
Skin-Melanoma::S.74	AC>CT	1.0	0.0
Skin-Melanoma::S.74	AC>GA	1.0	0.0
Skin-Melanoma::S.74	AC>GG	1.0	0.0
Skin-Melanoma::S.74	AC>GT	1.0	0.0
Skin-Melanoma::S.74	AC>TA	1.0	0.0
Skin-Melanoma::S.74	AC>TG	1.0	0.0
Skin-Melanoma::S.74	AC>TT	1.0	0.0
Skin-Melanoma::S.74	AT>CA	1.0	0.0
Skin-Melanoma::S.74	AT>CC	1.0	0.0
Skin-Melanoma::S.74	AT>CG	1.0	0.0
Skin-Melanoma::S.74	AT>GA	1.0	0.0
Skin-Melanoma::S.74	AT>GC	1.0	0.0
Skin-Melanoma::S.74	AT>TA	1.0	0.0
Skin-Melanoma::S.74	CC>AA	1.0	0.0
Skin-Melanoma::S.74	CC>AG	1.0	0.0
Skin-Melanoma::S.74	CC>AT	1.0	0.0
Skin-Melanoma::S.74	CC>GA	1.0	0.0
Skin-Melanoma::S.74	CC>GG	1.0	0.0
Skin-Melanoma::S.74	CC>GT	1.0	0.0
Skin-Melanoma::S.74	CC>TA	1.0	0.0
Skin-Melanoma::S.74	CC>TG	1.0	0.0
Skin-Melanoma::S.74	CC>TT	1.0	0.0
Skin-Melanoma::S.74	CG>AT	1.0	0.0
Skin-Melanoma::S.74	CG>GC	1.0	0.0
Skin-Melanoma::S.74	CG>GT	1.0	0.0
Skin-Melanoma::S.74	CG>TA	1.0	0.0
Skin-Melanoma::S.74	CG>TC	1.0	0.0
Skin-Melanoma::S.74	CG>TT	1.0	0.0
Skin-Melanoma::S.74	CT>AA	1.0	0.0
Skin-Melanoma::S.74	CT>AC	1.0	0.0
Skin-Melanoma::S.74	CT>AG	1.0	0.0
Skin-Melanoma::S.74	CT>GA	1.0	0.0
Skin-Melanoma::S.74	CT>GC	1.0	0.0
Skin-Melanoma::S.74	CT>GG	1.0	0.0
Skin-Melanoma::S.74	CT>TA	1.0	0.0
Skin-Melanoma::S.74	CT>TC	1.0	0.0
Skin-Melanoma::S.74	CT>TG	1.0	0.0
Skin-Melanoma::S.74	GC>AA	1.0	0.0
Skin-Melanoma::S.74	GC>AG	1.0	0.0
Skin-Melanoma::S.74	GC>AT	1.0	0.0
Skin-Melanoma::S.74	GC>CA	1.0	0.0
Skin-Melanoma::S.74	GC>CG	1.0	0.0
Skin-Melanoma::S.74	GC>TA	1.0	0.0
Skin-Melanoma::S.74	TA>AT	1.0	0.0
Skin-Melanoma::S.74	TA>CG	1.0	0.0
Skin-Melanoma::S.74	TA>CT	1.0	0.0
Skin-Melanoma::S.74	TA>GC	1.0	0.0
Skin-Melanoma::S.74	TA>GG	1.0	0.0
Skin-Melanoma::S.74	TA>GT	1.0	0.0
Skin-Melanoma::S.74	TC>AA	1.0	0.0
Skin-Melanoma::S.74	TC>AG	1.0	0.0
Skin-Melanoma::S.74	TC>AT	1.0	0.0
Skin-Melanoma::S.74	TC>CA	1.0	0.0
Skin-Melanoma::S.74	TC>CG	1.0	0.0
Skin-Melanoma::S.74	TC>CT	1.0	0.0
Skin-Melanoma::S.74	TC>GA	1.0	0.0
Skin-Melanoma::S.74	TC>GG	1.0	0.0
Skin-Melanoma::S.74	TC>GT	1.0	0.0
Skin-Melanoma::S.74	TG>AA	1.0	0.0
Skin-Melanoma::S.74	TG>AC	1.0	0.0
Skin-Melanoma::S.74	TG>AT	1.0	0.0
Skin-Melanoma::S.74	TG>CA	1.0	0.0
Skin-Melanoma::S.74	TG>CC	1.0	0.0
Skin-Melanoma::S.74	TG>CT	1.0	0.0
Skin-Melanoma::S.74	TG>GA	1.0	0.0
Skin-Melanoma::S.74	TG>GC	1.0	0.0
Skin-Melanoma::S.74	TG>GT	1.0	0.0
Skin-Melanoma::S.74	TT>AA	1.0	0.0
Skin-Melanoma::S.74	TT>AC	1.0	0.0
Skin-Melanoma::S.74	TT>AG	1.0	0.0
Skin-Melanoma::S.74	TT>CA	1.0	0.0
Skin-Melanoma::S.74	TT>CC	1.0	0.0
Skin-Melanoma::S.74	TT>CG	1.0	0.0
Skin-Melanoma::S.74	TT>GA	1.0	0.0
Skin-Melanoma::S.74	TT>GC	1.0	0.0
Skin-Melanoma::S.74	TT>GG	1.0	0.0
Skin-Melanoma::S.75	AC>CA	1.0	0.0
Skin-Melanoma::S.75	AC>CG	1.0	0.0
Skin-Melanoma::S.75	AC>CT	1.0	0.0
Skin-Melanoma::S.75	AC>GA	1.0	0.0
Skin-Melanoma::S.75	AC>GG	1.0	0.0
Skin-Melanoma::S.75	AC>GT	1.0	0.0
Skin-Melanoma::S.75	AC>TA	1.0	0.0
Skin-Melanoma::S.75	AC>TG	1.0	0.0
Skin-Melanoma::S.75	AC>TT	1.0	0.0
Skin-Melanoma::S.75	AT>CA	1.0	0.0
Skin-Melanoma::S.75	AT>CC	1.0	0.0
Skin-Melanoma::S.75	AT>CG	1.0	0.0
Skin-Melanoma::S.75	AT>GA	1.0	0.0
Skin-Melanoma::S.75	AT>GC	1.0	0.0
Skin-Melanoma::S.75	AT>TA	1.0	0.0
Skin-Melanoma::S.75	CC>AA	1.0	0.0
Skin-Melanoma::S.75	CC>AG	1.0	0.0
Skin-Melanoma::S.75	CC>AT	1.0	0.0
Skin-Melanoma::S.75	CC>GA	1.0	0.0
Skin-Melanoma::S.75	CC>GG	1.0	0.0
Skin-Melanoma::S.75	CC>GT	1.0	0.0
Skin-Melanoma::S.75	CC>TA	1.0	0.0
Skin-Melanoma::S.75	CC>TG	1.0	0.0
Skin-Melanoma::S.75	CC>TT	1.0	0.0
Skin-Melanoma::S.75	CG>AT	1.0	0.0
Skin-Melanoma::S.75	CG>GC	1.0	0.0
Skin-Melanoma::S.75	CG>GT	1.0	0.0
Skin-Melanoma::S.75	CG>TA	1.0	0.0
Skin-Melanoma::S.75	CG>TC	1.0	0.0
Skin-Melanoma::S.75	CG>TT	1.0	0.0
Skin-Melanoma::S.75	CT>AA	1.0	0.0
Skin-Melanoma::S.75	CT>AC	1.0	0.0
Skin-Melanoma::S.75	CT>AG	1.0	0.0
Skin-Melanoma::S.75	CT>GA	1.0	0.0
Skin-Melanoma::S.75	CT>GC	1.0	0.0
Skin-Melanoma::S.75	CT>GG	1.0	0.0
Skin-Melanoma::S.75	CT>TA	1.0	0.0
Skin-Melanoma::S.75	CT>TC	1.0	0.0
Skin-Melanoma::S.75	CT>TG	1.0	0.0
Skin-Melanoma::S.75	GC>AA	1.0	0.0
Skin-Melanoma::S.75	GC>AG	1.0	0.0
Skin-Melanoma::S.75	GC>AT	1.0	0.0
Skin-Melanoma::S.75	GC>CA	1.0	0.0
Skin-Melanoma::S.75	GC>CG	1.0	0.0
Skin-Melanoma::S.75	GC>TA	1.0	0.0
Skin-Melanoma::S.75	TA>AT	1.0	0.0
Skin-Melanoma::S.75	TA>CG	1.0	0.0
Skin-Melanoma::S.75	TA>CT	1.0	0.0
Skin-Melanoma::S.75	TA>GC	1.0	0.0
Skin-Melanoma::S.75	TA>GG	1.0	0.0
Skin-Melanoma::S.75	TA>GT	1.0	0.0
Skin-Melanoma::S.75	TC>AA	1.0	0.0
Skin-Melanoma::S.75	TC>AG	1.0	0.0
Skin-Melanoma::S.75	TC>AT	1.0	0.0
Skin-Melanoma::S.75	TC>CA	1.0	0.0
Skin-Melanoma::S.75	TC>CG	1.0	0.0
Skin-Melanoma::S.75	TC>CT	1.0	0.0
Skin-Melanoma::S.75	TC>GA	1.0	0.0
Skin-Melanoma::S.75	TC>GG	1.0	0.0
Skin-Melanoma::S.75	TC>GT	1.0	0.0
Skin-Melanoma::S.75	TG>AA	1.0	0.0
Skin-Melanoma::S.75	TG>AC	1.0	0.0
Skin-Melanoma::S.75	TG>AT	1.0	0.0
Skin-Melanoma::S.75	TG>CA	1.0	0.0
Skin-Melanoma::S.75	TG>CC	1.0	0.0
Skin-Melanoma::S.75	TG>CT	1.0	0.0
Skin-Melanoma::S.75	TG>GA	1.0	0.0
Skin-Melanoma::S.75	TG>GC	1.0	0.0
Skin-Melanoma::S.75	TG>GT	1.0	0.0
Skin-Melanoma::S.75	TT>AA	1.0	0.0
Skin-Melanoma::S.75	TT>AC	1.0	0.0
Skin-Melanoma::S.75	TT>AG	1.0	0.0
Skin-Melanoma::S.75	TT>CA	1.0	0.0
Skin-Melanoma::S.75	TT>CC	1.0	0.0
Skin-Melanoma::S.75	TT>CG	1.0	0.0
Skin-Melanoma::S.75	TT>GA	1.0	0.0
Skin-Melanoma::S.75	TT>GC	1.0	0.0
Skin-Melanoma::S.75	TT>GG	1.0	0.0
Skin-Melanoma::S.76	AC>CA	1.0	0.0
Skin-Melanoma::S.76	AC>CG	1.0	0.0
Skin-Melanoma::S.76	AC>CT	1.0	0.0
Skin-Melanoma::S.76	AC>GA	1.0	0.0
Skin-Melanoma::S.76	AC>GG	1.0	0.0
Skin-Melanoma::S.76	AC>GT	1.0	0.0
Skin-Melanoma::S.76	AC>TA	1.0	0.0
Skin-Melanoma::S.76	AC>TG	1.0	0.0
Skin-Melanoma::S.76	AC>TT	1.0	0.0
Skin-Melanoma::S.76	AT>CA	1.0	0.0
Skin-Melanoma::S.76	AT>CC	1.0	0.0
Skin-Melanoma::S.76	AT>CG	1.0	0.0
Skin-Melanoma::S.76	AT>GA	1.0	0.0
Skin-Melanoma::S.76	AT>GC	1.0	0.0
Skin-Melanoma::S.76	AT>TA	1.0	0.0
Skin-Melanoma::S.76	CC>AA	1.0	0.0
Skin-Melanoma::S.76	CC>AG	1.0	0.0
Skin-Melanoma::S.76	CC>AT	1.0	0.0
Skin-Melanoma::S.76	CC>GA	1.0	0.0
Skin-Melanoma::S.76	CC>GG	1.0	0.0
Skin-Melanoma::S.76	CC>GT	1.0	0.0
Skin-Melanoma::S.76	CC>TA	1.0	0.0
Skin-Melanoma::S.76	CC>TG	1.0	0.0
Skin-Melanoma::S.76	CC>TT	1.0	0.0
Skin-Melanoma::S.76	CG>AT	1.0	0.0
Skin-Melanoma::S.76	CG>GC	1.0	0.0
Skin-Melanoma::S.76	CG>GT	1.0	0.0
Skin-Melanoma::S.76	CG>TA	1.0	0.0
Skin-Melanoma::S.76	CG>TC	1.0	0.0
Skin-Melanoma::S.76	CG>TT	1.0	0.0
Skin-Melanoma::S.76	CT>AA	1.0	0.0
Skin-Melanoma::S.76	CT>AC	1.0	0.0
Skin-Melanoma::S.76	CT>AG	1.0	0.0
Skin-Melanoma::S.76	CT>GA	1.0	0.0
Skin-Melanoma::S.76	CT>GC	1.0	0.0
Skin-Melanoma::S.76	CT>GG	1.0	0.0
Skin-Melanoma::S.76	CT>TA	1.0	0.0
Skin-Melanoma::S.76	CT>TC	1.0	0.0
Skin-Melanoma::S.76	CT>TG	1.0	0.0
Skin-Melanoma::S.76	GC>AA	1.0	0.0
Skin-Melanoma::S.76	GC>AG	1.0	0.0
Skin-Melanoma::S.76	GC>AT	1.0	0.0
Skin-Melanoma::S.76	GC>CA	1.0	0.0
Skin-Melanoma::S.76	GC>CG	1.0	0.0
Skin-Melanoma::S.76	GC>TA	1.0	0.0
Skin-Melanoma::S.76	TA>AT	1.0	0.0
Skin-Melanoma::S.76	TA>CG	1.0	0.0
Skin-Melanoma::S.76	TA>CT	1.0	0.0
Skin-Melanoma::S.76	TA>GC	1.0	0.0
Skin-Melanoma::S.76	TA>GG	1.0	0.0
Skin-Melanoma::S.76	TA>GT	1.0	0.0
Skin-Melanoma::S.76	TC>AA	1.0	0.0
Skin-Melanoma::S.76	TC>AG	1.0	0.0
Skin-Melanoma::S.76	TC>AT	1.0	0.0
Skin-Melanoma::S.76	TC>CA	1.0	0.0
Skin-Melanoma::S.76	TC>CG	1.0	0.0
Skin-Melanoma::S.76	TC>CT	1.0	0.0
Skin-Melanoma::S.76	TC>GA	1.0	0.0
Skin-Melanoma::S.76	TC>GG	1.0	0.0
Skin-Melanoma::S.76	TC>GT	1.0	0.0
Skin-Melanoma::S.76	TG>AA	1.0	0.0
Skin-Melanoma::S.76	TG>AC	1.0	0.0
Skin-Melanoma::S.76	TG>AT	1.0	0.0
Skin-Melanoma::S.76	TG>CA	1.0	0.0
Skin-Melanoma::S.76	TG>CC	1.0	0.0
Skin-Melanoma::S.76	TG>CT	1.0	0.0
Skin-Melanoma::S.76	TG>GA	1.0	0.0
Skin-Melanoma::S.76	TG>GC	1.0	0.0
Skin-Melanoma::S.76	TG>GT	1.0	0.0
Skin-Melanoma::S.76	TT>AA	1.0	0.0
Skin-Melanoma::S.76	TT>AC	1.0	0.0
Skin-Melanoma::S.76	TT>AG	1.0	0.0
Skin-Melanoma::S.76	TT>CA	1.0	0.0
Skin-Melanoma::S.76	TT>CC	1.0	0.0
Skin-Melanoma::S.76	TT>CG	1.0	0.0
Skin-Melanoma::S.76	TT>GA	1.0	0.0
Skin-Melanoma::S.76	TT>GC	1.0	0.0
Skin-Melanoma::S.76	TT>GG	1.0	0.0
Skin-Melanoma::S.77	AC>CA	1.0	0.0
Skin-Melanoma::S.77	AC>CG	1.0	0.0
Skin-Melanoma::S.77	AC>CT	1.0	0.0
Skin-Melanoma::S.77	AC>GA	1.0	0.0
Skin-Melanoma::S.77	AC>GG	1.0	0.0
Skin-Melanoma::S.77	AC>GT	1.0	0.0
Skin-Melanoma::S.77	AC>TA	1.0	0.0
Skin-Melanoma::S.77	AC>TG	1.0	0.0
Skin-Melanoma::S.77	AC>TT	1.0	0.0
Skin-Melanoma::S.77	AT>CA	1.0	0.0
Skin-Melanoma::S.77	AT>CC	1.0	0.0
Skin-Melanoma::S.77	AT>CG	1.0	0.0
Skin-Melanoma::S.77	AT>GA	1.0	0.0
Skin-Melanoma::S.77	AT>GC	1.0	0.0
Skin-Melanoma::S.77	AT>TA	1.0	0.0
Skin-Melanoma::S.77	CC>AA	1.0	0.0
Skin-Melanoma::S.77	CC>AG	1.0	0.0
Skin-Melanoma::S.77	CC>AT	1.0	0.0
Skin-Melanoma::S.77	CC>GA	1.0	0.0
Skin-Melanoma::S.77	CC>GG	1.0	0.0
Skin-Melanoma::S.77	CC>GT	1.0	0.0
Skin-Melanoma::S.77	CC>TA	1.0	0.0
Skin-Melanoma::S.77	CC>TG	1.0	0.0
Skin-Melanoma::S.77	CC>TT	1.0	0.0
Skin-Melanoma::S.77	CG>AT	1.0	0.0
Skin-Melanoma::S.77	CG>GC	1.0	0.0
Skin-Melanoma::S.77	CG>GT	1.0	0.0
Skin-Melanoma::S.77	CG>TA	1.0	0.0
Skin-Melanoma::S.77	CG>TC	1.0	0.0
Skin-Melanoma::S.77	CG>TT	1.0	0.0
Skin-Melanoma::S.77	CT>AA	1.0	0.0
Skin-Melanoma::S.77	CT>AC	1.0	0.0
Skin-Melanoma::S.77	CT>AG	1.0	0.0
Skin-Melanoma::S.77	CT>GA	1.0	0.0
Skin-Melanoma::S.77	CT>GC	1.0	0.0
Skin-Melanoma::S.77	CT>GG	1.0	0.0
Skin-Melanoma::S.77	CT>TA	1.0	0.0
Skin-Melanoma::S.77	CT>TC	1.0	0.0
Skin-Melanoma::S.77	CT>TG	1.0	0.0
Skin-Melanoma::S.77	GC>AA	1.0	0.0
Skin-Melanoma::S.77	GC>AG	1.0	0.0
Skin-Melanoma::S.77	GC>AT	1.0	0.0
Skin-Melanoma::S.77	GC>CA	1.0	0.0
Skin-Melanoma::S.77	GC>CG	1.0	0.0
Skin-Melanoma::S.77	GC>TA	1.0	0.0
Skin-Melanoma::S.77	TA>AT	1.0	0.0
Skin-Melanoma::S.77	TA>CG	1.0	0.0
Skin-Melanoma::S.77	TA>CT	1.0	0.0
Skin-Melanoma::S.77	TA>GC	1.0	0.0
Skin-Melanoma::S.77	TA>GG	1.0	0.0
Skin-Melanoma::S.77	TA>GT	1.0	0.0
Skin-Melanoma::S.77	TC>AA	1.0	0.0
Skin-Melanoma::S.77	TC>AG	1.0	0.0
Skin-Melanoma::S.77	TC>AT	1.0	0.0
Skin-Melanoma::S.77	TC>CA	1.0	0.0
Skin-Melanoma::S.77	TC>CG	1.0	0.0
Skin-Melanoma::S.77	TC>CT	1.0	0.0
Skin-Melanoma::S.77	TC>GA	1.0	0.0
Skin-Melanoma::S.77	TC>GG	1.0	0.0
Skin-Melanoma::S.77	TC>GT	1.0	0.0
Skin-Melanoma::S.77	TG>AA	1.0	0.0
Skin-Melanoma::S.77	TG>AC	1.0	0.0
Skin-Melanoma::S.77	TG>AT	1.0	0.0
Skin-Melanoma::S.77	TG>CA	1.0	0.0
Skin-Melanoma::S.77	TG>CC	1.0	0.0
Skin-Melanoma::S.77	TG>CT	1.0	0.0
Skin-Melanoma::S.77	TG>GA	1.0	0.0
Skin-Melanoma::S.77	TG>GC	1.0	0.0
Skin-Melanoma::S.77	TG>GT	1.0	0.0
Skin-Melanoma::S.77	TT>AA	1.0	0.0
Skin-Melanoma::S.77	TT>AC	1.0	0.0
Skin-Melanoma::S.77	TT>AG	1.0	0.0
Skin-Melanoma::S.77	TT>CA	1.0	0.0
Skin-Melanoma::S.77	TT>CC	1.0	0.0
Skin-Melanoma::S.77	TT>CG	1.0	0.0
Skin-Melanoma::S.77	TT>GA	1.0	0.0
Skin-Melanoma::S.77	TT>GC	1.0	0.0
Skin-Melanoma::S.77	TT>GG	1.0	0.0
Skin-Melanoma::S.78	AC>CA	1.0	0.0
Skin-Melanoma::S.78	AC>CG	1.0	0.0
Skin-Melanoma::S.78	AC>CT	1.0	0.0
Skin-Melanoma::S.78	AC>GA	1.0	0.0
Skin-Melanoma::S.78	AC>GG	1.0	0.0
Skin-Melanoma::S.78	AC>GT	1.0	0.0
Skin-Melanoma::S.78	AC>TA	1.0	0.0
Skin-Melanoma::S.78	AC>TG	1.0	0.0
Skin-Melanoma::S.78	AC>TT	1.0	0.0
Skin-Melanoma::S.78	AT>CA	1.0	0.0
Skin-Melanoma::S.78	AT>CC	1.0	0.0
Skin-Melanoma::S.78	AT>CG	1.0	0.0
Skin-Melanoma::S.78	AT>GA	1.0	0.0
Skin-Melanoma::S.78	AT>GC	1.0	0.0
Skin-Melanoma::S.78	AT>TA	1.0	0.0
Skin-Melanoma::S.78	CC>AA	1.0	0.0
Skin-Melanoma::S.78	CC>AG	1.0	0.0
Skin-Melanoma::S.78	CC>AT	1.0	0.0
Skin-Melanoma::S.78	CC>GA	1.0	0.0
Skin-Melanoma::S.78	CC>GG	1.0	0.0
Skin-Melanoma::S.78	CC>GT	1.0	0.0
Skin-Melanoma::S.78	CC>TA	1.0	0.0
Skin-Melanoma::S.78	CC>TG	1.0	0.0
Skin-Melanoma::S.78	CC>TT	1.0	0.0
Skin-Melanoma::S.78	CG>AT	1.0	0.0
Skin-Melanoma::S.78	CG>GC	1.0	0.0
Skin-Melanoma::S.78	CG>GT	1.0	0.0
Skin-Melanoma::S.78	CG>TA	1.0	0.0
Skin-Melanoma::S.78	CG>TC	1.0	0.0
Skin-Melanoma::S.78	CG>TT	1.0	0.0
Skin-Melanoma::S.78	CT>AA	1.0	0.0
Skin-Melanoma::S.78	CT>AC	1.0	0.0
Skin-Melanoma::S.78	CT>AG	1.0	0.0
Skin-Melanoma::S.78	CT>GA	1.0	0.0
Skin-Melanoma::S.78	CT>GC	1.0	0.0
Skin-Melanoma::S.78	CT>GG	1.0	0.0
Skin-Melanoma::S.78	CT>TA	1.0	0.0
Skin-Melanoma::S.78	CT>TC	1.0	0.0
Skin-Melanoma::S.78	CT>TG	1.0	0.0
Skin-Melanoma::S.78	GC>AA	1.0	0.0
Skin-Melanoma::S.78	GC>AG	1.0	0.0
Skin-Melanoma::S.78	GC>AT	1.0	0.0
Skin-Melanoma::S.78	GC>CA	1.0	0.0
Skin-Melanoma::S.78	GC>CG	1.0	0.0
Skin-Melanoma::S.78	GC>TA	1.0	0.0
Skin-Melanoma::S.78	TA>AT	1.0	0.0
Skin-Melanoma::S.78	TA>CG	1.0	0.0
Skin-Melanoma::S.78	TA>CT	1.0	0.0
Skin-Melanoma::S.78	TA>GC	1.0	0.0
Skin-Melanoma::S.78	TA>GG	1.0	0.0
Skin-Melanoma::S.78	TA>GT	1.0	0.0
Skin-Melanoma::S.78	TC>AA	1.0	0.0
Skin-Melanoma::S.78	TC>AG	1.0	0.0
Skin-Melanoma::S.78	TC>AT	1.0	0.0
Skin-Melanoma::S.78	TC>CA	1.0	0.0
Skin-Melanoma::S.78	TC>CG	1.0	0.0
Skin-Melanoma::S.78	TC>CT	1.0	0.0
Skin-Melanoma::S.78	TC>GA	1.0	0.0
Skin-Melanoma::S.78	TC>GG	1.0	0.0
Skin-Melanoma::S.78	TC>GT	1.0	0.0
Skin-Melanoma::S.78	TG>AA	1.0	0.0
Skin-Melanoma::S.78	TG>AC	1.0	0.0
Skin-Melanoma::S.78	TG>AT	1.0	0.0
Skin-Melanoma::S.78	TG>CA	1.0	0.0
Skin-Melanoma::S.78	TG>CC	1.0	0.0
Skin-Melanoma::S.78	TG>CT	1.0	0.0
Skin-Melanoma::S.78	TG>GA	1.0	0.0
Skin-Melanoma::S.78	TG>GC	1.0	0.0
Skin-Melanoma::S.78	TG>GT	1.0	0.0
Skin-Melanoma::S.78	TT>AA	1.0	0.0
Skin-Melanoma::S.78	TT>AC	1.0	0.0
Skin-Melanoma::S.78	TT>AG	1.0	0.0
Skin-Melanoma::S.78	TT>CA	1.0	0.0
Skin-Melanoma::S.78	TT>CC	1.0	0.0
Skin-Melanoma::S.78	TT>CG	1.0	0.0
Skin-Melanoma::S.78	TT>GA	1.0	0.0
Skin-Melanoma::S.78	TT>GC	1.0	0.0
Skin-Melanoma::S.78	TT>GG	1.0	0.0
Skin-Melanoma::S.79	AC>CA	1.0	0.0
Skin-Melanoma::S.79	AC>CG	1.0	0.0
Skin-Melanoma::S.79	AC>CT	1.0	0.0
Skin-Melanoma::S.79	AC>GA	1.0	0.0
Skin-Melanoma::S.79	AC>GG	1.0	0.0
Skin-Melanoma::S.79	AC>GT	1.0	0.0
Skin-Melanoma::S.79	AC>TA	1.0	0.0
Skin-Melanoma::S.79	AC>TG	1.0	0.0
Skin-Melanoma::S.79	AC>TT	1.0	0.0
Skin-Melanoma::S.79	AT>CA	1.0	0.0
Skin-Melanoma::S.79	AT>CC	1.0	0.0
Skin-Melanoma::S.79	AT>CG	1.0	0.0
Skin-Melanoma::S.79	AT>GA	1.0	0.0
Skin-Melanoma::S.79	AT>GC	1.0	0.0
Skin-Melanoma::S.79	AT>TA	1.0	0.0
Skin-Melanoma::S.79	CC>AA	1.0	0.0
Skin-Melanoma::S.79	CC>AG	1.0	0.0
Skin-Melanoma::S.79	CC>AT	1.0	0.0
Skin-Melanoma::S.79	CC>GA	1.0	0.0
Skin-Melanoma::S.79	CC>GG	1.0	0.0
Skin-Melanoma::S.79	CC>GT	1.0	0.0
Skin-Melanoma::S.79	CC>TA	1.0	0.0
Skin-Melanoma::S.79	CC>TG	1.0	0.0
Skin-Melanoma::S.79	CC>TT	1.0	0.0
Skin-Melanoma::S.79	CG>AT	1.0	0.0
Skin-Melanoma::S.79	CG>GC	1.0	0.0
Skin-Melanoma::S.79	CG>GT	1.0	0.0
Skin-Melanoma::S.79	CG>TA	1.0	0.0
Skin-Melanoma::S.79	CG>TC	1.0	0.0
Skin-Melanoma::S.79	CG>TT	1.0	0.0
Skin-Melanoma::S.79	CT>AA	1.0	0.0
Skin-Melanoma::S.79	CT>AC	1.0	0.0
Skin-Melanoma::S.79	CT>AG	1.0	0.0
Skin-Melanoma::S.79	CT>GA	1.0	0.0
Skin-Melanoma::S.79	CT>GC	1.0	0.0
Skin-Melanoma::S.79	CT>GG	1.0	0.0
Skin-Melanoma::S.79	CT>TA	1.0	0.0
Skin-Melanoma::S.79	CT>TC	1.0	0.0
Skin-Melanoma::S.79	CT>TG	1.0	0.0
Skin-Melanoma::S.79	GC>AA	1.0	0.0
Skin-Melanoma::S.79	GC>AG	1.0	0.0
Skin-Melanoma::S.79	GC>AT	1.0	0.0
Skin-Melanoma::S.79	GC>CA	1.0	0.0
Skin-Melanoma::S.79	GC>CG	1.0	0.0
